appId,month,count(id),avg(score),subcategory
com.caju.employeeApp,4,19,1.736842105263158,Login
com.caju.employeeApp,4,12,4.666666666666667,Usability
com.caju.employeeApp,4,10,2.1,Features
com.caju.employeeApp,5,11,1.5454545454545454,Performance
com.caju.employeeApp,5,10,4.9,Usability
com.caju.employeeApp,5,8,2.25,Features
com.caju.employeeApp,5,2,3,Servicess
com.caju.employeeApp,5,11,1.6363636363636365,Login
com.caju.employeeApp,5,12,2.0833333333333335,Generic complaint
com.caju.employeeApp,5,66,4.924242424242424,Generic compliment
com.caju.employeeApp,5,4,3,Customer service
com.caju.employeeApp,6,2,1,Features
com.caju.employeeApp,6,3,4.666666666666667,Customer service
com.caju.employeeApp,6,17,3.235294117647059,Generic complaint
com.caju.employeeApp,6,6,1.6666666666666667,Performance
com.caju.employeeApp,6,13,1.5384615384615385,Login
com.caju.employeeApp,6,16,4.9375,Usability
com.caju.employeeApp,6,66,4.954545454545454,Generic compliment
com.caju.employeeApp,7,11,4.545454545454546,Usability
com.caju.employeeApp,7,87,4.816091954022989,Generic compliment
com.caju.employeeApp,7,13,1.9230769230769231,Customer service
